,x-Cordinates [px],y-Cordinates [px],Angle [rad],Brick Colour,Brick Type,Standard Deviation x,Standard Deviation y,Standard Deviation Angle,Frame
5,180.49683544303798,301.5221518987342,-0.23596191889385576,white,2x2 brick,0.5047145936291838,0.6145517474912068,0.16579723884333655,78
0,426.25,62.990625,0.045847459192326336,yellow,2x4 brick,0.25,2.49153057564522,0.2940158014953733,79
1,401.2375,419.003125,0.019545176919717255,white,2x4 brick,0.255868618630734,0.5046560555219763,0.2723327378551466,79
2,88.5,263.646875,0.09229736267759073,red,2x4 brick,0.5,0.8706981304533735,0.3341637408027037,79
3,55.524844720496894,127.16770186335404,0.38578780270790886,yellow,2x4 brick,0.8447889997799128,2.1263973114216856,0.6079301344002636,79
4,259.54375,73.271875,0.15195413001496288,yellow,1x2 brick,0.15194057226429022,2.7299535681719935,0.3873497836293262,79
5,180.496875,301.51875,-0.23752790834978627,white,2x2 brick,0.5046560555219763,0.6171696991103826,0.1653446366474711,79
0,426.25,62.99074074074074,0.04545505751540912,yellow,2x4 brick,0.25,2.491635527008576,0.29384224633138123,80
1,401.2345679012346,419.00308641975306,0.019150233858563476,white,2x4 brick,0.25563307704751426,0.5045989532715436,0.27210604162344637,80
2,88.5,263.64814814814815,0.09194459303745993,red,2x4 brick,0.5,0.8693847847633706,0.3340969300162058,80
3,55.52147239263804,127.16871165644172,0.38618253156495375,yellow,2x4 brick,0.8442328591114405,2.127976701761173,0.6088999437981127,80
4,259.5432098765432,73.27160493827161,0.15156515850568464,yellow,1x2 brick,0.15107701543852367,2.7302030208913504,0.3873267223185157,80
5,180.4969135802469,301.5154320987654,-0.2378517133534576,white,2x2 brick,0.5045989532715436,0.6196943678838409,0.16434634218571476,80
0,426.25,62.99085365853659,0.045081286365623426,yellow,2x4 brick,0.25,2.4917379091414227,0.29366281538752487,81
1,401.234756097561,419.0030487804878,0.018811254252631353,white,2x4 brick,0.25557074153007886,0.5045432346878159,0.2719053365442302,81
2,88.5,263.6493902439024,0.09161110996785769,red,2x4 brick,0.5,0.8680997576160883,0.3340232146469963,81
3,55.52121212121212,127.17272727272727,0.38585327240862427,yellow,2x4 brick,0.840907725906618,2.1267805698488274,0.6090588760661765,81
4,259.5426829268293,73.27134146341463,0.15119663487151266,yellow,1x2 brick,0.15022786578969416,2.730446341693268,0.387295892254251,81
5,180.4969512195122,301.515243902439,-0.23814950116506495,white,2x2 brick,0.5045432346878159,0.6183765638006842,0.16336314223924844,81
0,426.25,62.99096385542169,0.04425243095106443,yellow,2x4 brick,0.25,2.491837815245758,0.2940561834821183,82
1,401.23493975903614,419.0030120481928,0.017967627928205426,white,2x4 brick,0.25550975976443974,0.5044888500798023,0.2722366438238229,82
2,88.5,263.6475903614458,0.09080902221353802,red,2x4 brick,0.5,0.8699606560297014,0.3345077046571438,82
3,55.51796407185629,127.17365269461078,0.38581985087292964,yellow,2x4 brick,0.8403952156394323,2.1283150568408273,0.6105662088400976,82
4,259.5421686746988,73.2710843373494,0.1503632469617287,yellow,1x2 brick,0.1493927321402078,2.730683753928959,0.38782105927892563,82
5,180.49698795180723,301.51506024096386,-0.23939018795322686,white,2x2 brick,0.5044888500798023,0.6170877454038873,0.16276425530788594,82
0,426.25,62.99107142857143,0.04391222853246921,yellow,2x4 brick,0.25,2.4919353340694204,0.29388593104435634,83
1,401.23511904761904,419.0029761904762,0.01762313999495638,white,2x4 brick,0.25545008853477874,0.5044357521077735,0.2720149930414003,83
2,88.5,263.6488095238095,0.09050104486716723,red,2x4 brick,0.5,0.8687010071994259,0.334433525177215,83
3,55.51775147928994,127.17159763313609,0.3854723318935481,yellow,2x4 brick,0.8371787843320454,2.126924702515797,0.610671654429662,83
4,259.5416666666667,73.27083333333333,0.15001595042211738,yellow,1x2 brick,0.1485712377898653,2.7309154702325658,0.38778234632124275,83
5,180.4970238095238,301.5208333333333,-0.2396625704050368,white,2x2 brick,0.5044357521077735,0.6156543331582325,0.16181154900623715,83
0,426.25,62.991176470588236,0.048109084303310554,yellow,2x4 brick,0.25,2.492030550169034,0.29490946066937096,84
1,401.2352941176471,419.0029411764706,0.021813264619832365,white,2x4 brick,0.25539168642461657,0.5043838956458179,0.27351949405950493,84
2,88.5,263.65,0.09472932668471117,red,2x4 brick,0.5,0.8674675786448736,0.3347736707522363,84
3,55.514619883040936,127.17251461988305,0.3903975671489711,yellow,2x4 brick,0.8367070315711993,2.128422003831582,0.6096234837159905,84
4,259.54117647058825,73.27058823529411,0.15424429016946473,yellow,1x2 brick,0.14776301984800552,2.731141693156341,0.38743754686191123,84
5,180.49705882352941,301.52647058823527,-0.2353889230092932,white,2x2 brick,0.5043838956458179,0.6141990592870243,0.1707643117431177,84
0,426.25,62.991279069767444,0.04767288963590357,yellow,2x4 brick,0.25,2.4921235441545364,0.294782095138943,85
1,401.23546511627904,419.0029069767442,0.021381117720204013,white,2x4 brick,0.2553345137254364,0.5043332376539225,0.27334406834470476,85
2,88.5,263.6511627906977,0.09434164541542744,red,2x4 brick,0.5,0.8662595596367058,0.3347615322523778,85
3,55.51445086705202,127.17630057803468,0.3898974000220552,yellow,2x4 brick,0.8335933526868822,2.1272697261249047,0.6097364386621873,85
4,259.5406976744186,73.2703488372093,0.15381099443851404,yellow,1x2 brick,0.1469677286019132,2.7313626157611726,0.38746084617712767,85
5,180.49709302325581,301.5261627906977,-0.23579939221335497,white,2x2 brick,0.5043332376539225,0.6129999973531833,0.16981076640018145,85
0,426.25,62.991379310344826,0.046754195998452416,yellow,2x4 brick,0.25,2.4922143929167886,0.2952828493516642,86
1,401.235632183908,419.0028735632184,0.02044314898438441,white,2x4 brick,0.25527853235072195,0.504283737058827,0.27377893264967784,86
2,88.5,263.6522988505747,0.09346299160586291,red,2x4 brick,0.5,0.8650761725140466,0.3353655637106535,86
3,55.51428571428571,127.17714285714285,0.3889071943407597,yellow,2x4 brick,0.830539534499922,2.128726744093851,0.6104226270616567,86
4,259.5402298850575,73.27011494252874,0.15288430927023836,yellow,1x2 brick,0.14618502691927474,2.73157842216609,0.3880901109765344,86
5,180.4971264367816,301.52298850574715,-0.2372071258612125,white,2x2 brick,0.504283737058827,0.6154525761024162,0.16933599441755548,86
0,426.25,62.99147727272727,0.04637838291785063,yellow,2x4 brick,0.25,2.4923031698396088,0.2951149121285661,87
1,401.23579545454544,419.00284090909093,0.0200592954483938,white,2x4 brick,0.25522370575504705,0.5042353546429493,0.2735558774154365,87
2,88.5,263.65340909090907,0.09311592196750519,red,2x4 brick,0.5,0.8639166710179923,0.3352919667306018,87
3,55.51412429378531,127.18079096045197,0.38843861230548343,yellow,2x4 brick,0.827543807246865,2.1275894017683856,0.6104555015474171,87
4,259.53977272727275,73.26988636363636,0.15251024469262572,yellow,1x2 brick,0.14541458968261056,2.731789288060026,0.3880648081291176,87
5,180.4943181818182,301.5255681818182,-0.23751727010540702,white,2x2 brick,0.5028007816551778,0.61299814243109,0.1683959585698636,87
0,426.25,62.991573033707866,0.045998579155592884,yellow,2x4 brick,0.25,2.492389944997473,0.2949640799676231,88
1,401.23595505617976,419.00280898876406,0.019700617887827013,white,2x4 brick,0.25516999885788233,0.5041880529407562,0.2733742579114623,88
2,88.5,263.65449438202245,0.09276163844861647,red,2x4 brick,0.5,0.8627803387246297,0.33523144335549904,88
3,55.513966480446925,127.18435754189944,0.3880516337979103,yellow,2x4 brick,0.8246044719677964,2.1264708365111678,0.6105804931550597,88
4,259.54213483146066,73.26966292134831,0.15213297928096178,yellow,1x2 brick,0.14866425418426113,2.731995381178833,0.388054649746196,88
5,180.4943820224719,301.5252808988764,-0.23784610688023333,white,2x2 brick,0.5027697555467501,0.6118503707214705,0.16747565318480553,88
0,426.25,62.99166666666667,0.045588365425735966,yellow,2x4 brick,0.25,2.4924747853399754,0.2948772425630388,89
1,401.2361111111111,419.0027777777778,0.01930400194794426,white,2x4 brick,0.2551173779718071,0.504141796142002,0.2732507690271089,89
2,88.5,263.65555555555557,0.09237492386544079,red,2x4 brick,0.5,0.8616664875707243,0.3352328133116056,89
3,55.51381215469613,127.18508287292818,0.38754106530013116,yellow,2x4 brick,0.8217198969378398,2.1278860463570997,0.6106759444924277,89
4,259.5416666666667,73.26944444444445,0.15174286441176857,yellow,1x2 brick,0.1479019945774904,2.7321968617502703,0.38812322456935416,89
5,180.49444444444444,301.525,-0.2382656681259566,white,2x2 brick,0.5027394092173866,0.6107258886858418,0.1665896627408185,89
0,426.25,62.99175824175824,0.04517696370800728,yellow,2x4 brick,0.25,2.492557754864102,0.29480229524859697,90
1,401.2362637362637,419.00274725274727,0.018875268792628686,white,2x4 brick,0.2550658107348387,0.5040965500013087,0.2731149685223987,90
2,88.5,263.65384615384613,0.09161649868049364,red,2x4 brick,0.5,0.8634593969478325,0.33495063934393693,90
3,55.51092896174863,127.18579234972678,0.3873771388777587,yellow,2x4 brick,0.8214279918369225,2.129269173616141,0.6111208154631648,90
4,259.5412087912088,73.26923076923077,0.1513227427338294,yellow,1x2 brick,0.14715122792134153,2.732393882909444,0.38817454399730456,90
5,180.4945054945055,301.52472527472526,-0.23869582000141173,white,2x2 brick,0.5027097205710503,0.6096239890641665,0.16572205702497025,90
0,426.25,62.99184782608695,0.04484190979108129,yellow,2x4 brick,0.25,2.4926389147752217,0.29462805486031257,91
1,401.23641304347825,419.0027173913044,0.018551890759164105,white,2x4 brick,0.2550152660466118,0.5040522817536102,0.27290560886532683,91
2,88.5,263.6548913043478,0.0913265250548186,red,2x4 brick,0.5,0.8623640341037477,0.3348788805341786,91
3,55.51081081081081,127.18648648648649,0.38695569009979774,yellow,2x4 brick,0.818628973735894,2.1306212978101593,0.6111291696641534,91
4,259.5407608695652,73.26902173913044,0.15099521659144402,yellow,1x2 brick,0.14641167166330646,2.732586591086965,0.38813618933321103,91
5,180.4945652173913,301.5244565217391,-0.23895206450036663,white,2x2 brick,0.5026806684589572,0.6085439931409247,0.16483705830455408,91
0,426.25,62.99193548387097,0.044464199339554214,yellow,2x4 brick,0.25,2.492718323637663,0.2945189802443005,92
1,401.23655913978496,419.002688172043,0.018171494124297586,white,2x4 brick,0.2549657140081586,0.5040089600350209,0.27274987806879847,92
2,88.5,263.6559139784946,0.09063940619524355,red,2x4 brick,0.5,0.8612896513763779,0.3345867467502386,92
3,55.51069518716577,127.18716577540107,0.38649982062850374,yellow,2x4 brick,0.8158805145614202,2.131943450530954,0.6112054717256632,92
4,259.5403225806452,73.26881720430107,0.15062008284105657,yellow,1x2 brick,0.14568305274020674,2.7327751263718927,0.388157245714745,92
5,180.49462365591398,301.5268817204301,-0.23931210072684858,white,2x2 brick,0.5026522326293592,0.6106826402356728,0.1639848082887675,92
0,426.25,62.99202127659574,0.044129360492308124,yellow,2x4 brick,0.25,2.4927960375156424,0.2943607088405686,93
1,401.23670212765956,419.0026595744681,0.01784015635332889,white,2x4 brick,0.25491712586506,0.5039665548087258,0.27255151716033754,93
2,88.5,263.656914893617,0.0903286615796153,red,2x4 brick,0.5,0.8602356512814539,0.33450924808859966,93
3,55.507936507936506,127.18518518518519,0.38702154563535623,yellow,2x4 brick,0.815647550836566,2.1306760714059756,0.6122369678246192,93
4,259.5398936170213,73.2686170212766,0.15029398224104878,yellow,1x2 brick,0.1449651071799111,2.732959622851353,0.3881309070472117,93
5,180.49468085106383,301.52925531914894,-0.23958005518028994,white,2x2 brick,0.5026243936804898,0.6084034554466027,0.16313068398875055,93
0,426.25,62.992105263157896,0.04786674667760615,yellow,2x4 brick,0.25,2.4928721101052744,0.2952392780445646,94
1,401.2368421052632,419.0026315789474,0.021570455727529456,white,2x4 brick,0.2548694739537527,0.5039250372955251,0.27385219704634606,94
2,88.5,263.6578947368421,0.09364407139477904,red,2x4 brick,0.5,0.8592014588060266,0.3344484102810124,94
3,55.50785340314136,127.18586387434554,0.39075186842815496,yellow,2x4 brick,0.8129779138802021,2.127053159602146,0.6105901604555384,94
4,259.5394736842105,73.26842105263158,0.1540240559982379,yellow,1x2 brick,0.14425757972279735,2.7331402089285595,0.387772771296306,94
5,180.49473684210525,301.52894736842103,-0.2359443070086345,white,2x2 brick,0.5025971330164384,0.6073704734070953,0.17102182974310437,94
0,426.25,62.9921875,0.04747894553228752,yellow,2x4 brick,0.25,2.4929465928582886,0.2951393386358873,95
1,401.2369791666667,419.0026041666667,0.021168968076971596,white,2x4 brick,0.2548227316507934,0.503884379908697,0.2736949889601631,95
2,88.5,263.6588541666667,0.09328718900388529,red,2x4 brick,0.5,0.8581865203629331,0.3344392150243745,95
3,55.505181347150256,127.18652849740933,0.39088266457468446,yellow,2x4 brick,0.8127699030474368,2.1234991336074103,0.611303020916576,95
4,259.5390625,73.26822916666667,0.15362795978298432,yellow,1x2 brick,0.14356022346185127,2.733317007620833,0.38779888514756167,95
5,180.49479166666666,301.53125,-0.23632442291024447,white,2x2 brick,0.5025704328057466,0.6094417698462531,0.1701690955920846,95
0,426.25,62.99226804123711,0.051104399308639276,yellow,2x4 brick,0.25,2.49301953509809,0.29594895474888144,96
1,401.2371134020619,419.0025773195876,0.024787863124205264,white,2x4 brick,0.2547768733248948,0.5038445561928664,0.2749087081971759,96
2,88.5,263.659793814433,0.0969432651300059,red,2x4 brick,0.5,0.8571903028029836,0.3346832733254829,96
3,55.50512820512821,127.18461538461538,0.39443041737318846,yellow,2x4 brick,0.8101752637068225,2.122352161688736,0.6096113099664776,96
4,259.5386597938144,73.26804123711341,0.15724675390041765,yellow,1x2 brick,0.14287279950036288,2.733490136839057,0.3874206605571126,96
5,180.49484536082474,301.53092783505156,-0.23311009331989996,white,2x2 brick,0.50254427594253,0.6084221311208042,0.17762270213360817,96
0,426.25,62.99234693877551,0.050745967828576294,yellow,2x4 brick,0.25,2.493090984128676,0.29578917545223476,97
1,401.23724489795916,419.0025510204082,0.024421195223360056,white,2x4 brick,0.254731874291561,0.5038055407665959,0.27469473373353415,97
2,88.5,263.6607142857143,0.09661666830648481,red,2x4 brick,0.5,0.8562122924812037,0.33461749152090725,97
3,55.50253807106599,127.18527918781726,0.3945474099448147,yellow,2x4 brick,0.8099906967080793,2.1236967453515105,0.6102292864463478,97
4,259.53826530612247,73.26785714285714,0.15688179867284271,yellow,1x2 brick,0.14219507662624267,2.733659709649917,0.3873941959075364,97
5,180.49489795918367,301.53061224489795,-0.23340171181640984,white,2x2 brick,0.5025186460099486,0.6074214761152102,0.17673747859796018,97
0,426.25,62.99242424242424,0.054249652964051376,yellow,2x4 brick,0.25,2.4931609853369365,0.2965221370928235,98
1,401.23737373737373,419.00252525252523,0.027933483574753656,white,2x4 brick,0.254687710770161,0.5037673092684385,0.2758264665377207,98
2,88.5,263.66161616161617,0.10018065187952518,red,2x4 brick,0.5,0.8552519943737147,0.33483277988535126,98
3,55.50251256281407,127.1859296482412,0.3979635404955443,yellow,2x4 brick,0.8074674837288258,2.1250132757670737,0.6085387157616444,98
4,259.5378787878788,73.26767676767676,0.16039054082639304,yellow,1x2 brick,0.14152683100204094,2.7338258345221376,0.3869946588561154,98
5,180.49242424242425,301.5353535353535,-0.22982201291943063,white,2x2 brick,0.5012037850613058,0.606165815783829,0.18346696124343956,98
0,426.25,62.9925,0.05385568406810316,yellow,2x4 brick,0.25,2.493229582288803,0.2963599804939934,99
1,401.2375,419.0025,0.02756019003674719,white,2x4 brick,0.2546443598432921,0.5037298383062097,0.2756310636230445,99
2,88.5,263.6625,0.0998223518145959,red,2x4 brick,0.5,0.8543089312420888,0.3347702476376559,99
3,55.5,127.18656716417911,0.3979958797295301,yellow,2x4 brick,0.8073049569600934,2.126302622512585,0.6091094957526231,99
4,259.5375,73.2675,0.16002374536123995,yellow,1x2 brick,0.14086784586980808,2.733988615557863,0.38700134432724076,99
5,180.4925,301.5375,-0.23014609191503943,white,2x2 brick,0.5011923283530985,0.6040229714174785,0.18257579878386623,99
0,426.25,62.992574257425744,0.05338724672364139,yellow,2x4 brick,0.25,2.4932968168196625,0.2962767202215319,100
1,401.23762376237624,419.0024752475247,0.027103467378791237,white,2x4 brick,0.25460179941829286,0.503693105409256,0.2755076977202201,100
2,88.5,263.66336633663366,0.0993975487596969,red,2x4 brick,0.5,0.8533826428422373,0.3347928110029828,100
3,55.5,127.1871921182266,0.39749377438695277,yellow,2x4 brick,0.8048498314788463,2.1229298226875293,0.6092832265143038,100
4,259.53712871287127,73.26732673267327,0.1595290275248678,yellow,1x2 brick,0.14021791126998562,2.7341481527101883,0.3870375739939187,100
5,180.49257425742573,301.53712871287127,-0.23061404633956747,white,2x2 brick,0.5011810871427583,0.6030924212602174,0.1817299689133341,100
