,0,1,2
446,2,tensor([0.]),75
447,1,tensor([0.]),75
448,3,tensor([0.]),75
449,4,tensor([6.]),75
450,5,tensor([2.]),75
451,0,tensor([0.]),76
452,1,tensor([0.]),76
453,2,tensor([0.]),76
454,3,tensor([0.]),76
455,4,tensor([6.]),76
456,5,tensor([2.]),76
457,0,tensor([0.]),77
458,1,tensor([0.]),77
459,2,tensor([0.]),77
460,3,tensor([0.]),77
461,4,tensor([6.]),77
462,5,tensor([2.]),77
463,0,tensor([0.]),78
464,2,tensor([0.]),78
465,1,tensor([0.]),78
466,3,tensor([0.]),78
467,4,tensor([6.]),78
468,5,tensor([2.]),78
469,0,tensor([0.]),79
470,1,tensor([0.]),79
471,2,tensor([0.]),79
472,3,tensor([0.]),79
473,4,tensor([6.]),79
474,5,tensor([2.]),79
475,0,tensor([0.]),80
476,1,tensor([0.]),80
477,2,tensor([0.]),80
478,3,tensor([0.]),80
479,4,tensor([6.]),80
480,5,tensor([2.]),80
481,0,tensor([0.]),81
482,2,tensor([0.]),81
483,1,tensor([0.]),81
484,3,tensor([0.]),81
485,4,tensor([6.]),81
486,5,tensor([2.]),81
487,0,tensor([0.]),82
488,1,tensor([0.]),82
489,2,tensor([0.]),82
490,3,tensor([0.]),82
491,4,tensor([6.]),82
492,5,tensor([2.]),82
493,0,tensor([0.]),83
494,2,tensor([0.]),83
495,1,tensor([0.]),83
496,3,tensor([0.]),83
497,4,tensor([6.]),83
498,5,tensor([2.]),83
499,0,tensor([0.]),84
500,1,tensor([0.]),84
501,2,tensor([0.]),84
502,3,tensor([0.]),84
503,5,tensor([2.]),84
504,4,tensor([6.]),84
505,0,tensor([0.]),85
506,1,tensor([0.]),85
507,2,tensor([0.]),85
508,3,tensor([0.]),85
509,4,tensor([6.]),85
510,5,tensor([2.]),85
511,0,tensor([0.]),86
512,1,tensor([0.]),86
513,2,tensor([0.]),86
514,3,tensor([0.]),86
515,4,tensor([6.]),86
516,5,tensor([2.]),86
517,0,tensor([0.]),87
518,2,tensor([0.]),87
519,1,tensor([0.]),87
520,3,tensor([0.]),87
521,4,tensor([6.]),87
522,5,tensor([2.]),87
523,0,tensor([0.]),88
524,2,tensor([0.]),88
525,1,tensor([0.]),88
526,3,tensor([0.]),88
527,4,tensor([6.]),88
528,5,tensor([2.]),88
529,0,tensor([0.]),89
530,1,tensor([0.]),89
531,2,tensor([0.]),89
532,3,tensor([0.]),89
533,4,tensor([6.]),89
534,5,tensor([2.]),89
535,0,tensor([0.]),90
536,1,tensor([0.]),90
537,2,tensor([0.]),90
538,3,tensor([0.]),90
539,4,tensor([6.]),90
540,5,tensor([2.]),90
541,0,tensor([0.]),91
542,1,tensor([0.]),91
543,2,tensor([0.]),91
544,3,tensor([0.]),91
545,4,tensor([6.]),91
546,5,tensor([2.]),91
547,0,tensor([0.]),92
548,2,tensor([0.]),92
549,1,tensor([0.]),92
550,3,tensor([0.]),92
551,4,tensor([6.]),92
552,5,tensor([2.]),92
553,0,tensor([0.]),93
554,1,tensor([0.]),93
555,2,tensor([0.]),93
556,3,tensor([0.]),93
557,4,tensor([6.]),93
558,5,tensor([2.]),93
559,0,tensor([0.]),94
560,1,tensor([0.]),94
561,2,tensor([0.]),94
562,3,tensor([0.]),94
563,5,tensor([2.]),94
564,4,tensor([6.]),94
565,0,tensor([0.]),95
