,x-Cordinates [px],y-Cordinates [px],Angle [rad],Brick Colour,Brick Type,Standard Deviation x,Standard Deviation y,Standard Deviation Angle,Frame
2,165.17543859649123,344.5043859649123,0.4437004162946463,white,2x4 brick,0.30336169238229094,0.9966954479395236,0.4758636180104232,56
3,256.5131578947368,153.609649122807,-0.3375943437436512,white,2x2 brick,0.10388350247655274,1.9076930726249794,0.32866888593486876,56
4,510.20258620689657,323.0344827586207,1.0420217641073939,yellow,2x4 brick,0.2454626900845491,1.0249561343242655,1.0883316880764486,56
5,268.77570093457945,338.70093457943926,0.27435917709087376,white,2x2 brick,0.24867541487196398,0.7483933354227554,0.2899700496263241,56
6,396.5657894736842,318.9342105263158,0.3242609745985624,white,2x2 brick,0.2771499522452558,0.963166283157796,0.359781515161223,56
7,391.1138211382114,117.49186991869918,-0.040270761922391485,white,2x2 brick,0.20965523509313214,2.3225509348273663,0.0922470199025493,56
0,501.7586206896552,104.93103448275862,1.0708444504563526,white,2x4 brick,0.31130120836668607,2.355200181590232,1.098394247786732,57
1,137.28832116788323,143.3941605839416,-0.3442759473768242,yellow,2x4 brick,0.2470455182594226,2.632912583991866,0.3756487428603955,57
2,165.17241379310346,344.50431034482756,0.44327429867132234,white,2x4 brick,0.30160096007820525,0.9967526792971706,0.4760887370324969,57
3,256.51293103448273,153.61206896551724,-0.33809766759892035,white,2x2 brick,0.10299830297714241,1.9051724137931034,0.32818073313231816,57
4,510.1991525423729,323.03389830508473,1.0422487677999446,yellow,2x4 brick,0.24477445955993526,1.0245478820140617,1.0889572114590538,57
5,268.77064220183485,338.70183486238534,0.27342845226532014,white,2x2 brick,0.24914634154128937,0.7484518150947053,0.2901018096585117,57
6,396.5603448275862,318.9353448275862,0.32411906539400526,white,2x2 brick,0.279741047234275,0.9638513183331526,0.36023617192729934,57
7,391.11507936507934,117.50396825396825,-0.04095834047697902,white,2x2 brick,0.21046715247898606,2.319256886791262,0.0912484990075773,57
0,501.75847457627117,104.92796610169492,1.0704716965145133,white,2x4 brick,0.3103650860547455,2.3535723152090955,1.098658165558847,58
1,137.28776978417267,143.39208633093526,-0.3453403857237464,yellow,2x4 brick,0.2471304178031319,2.634690124113446,0.3754421765672485,58
2,165.16949152542372,344.5042372881356,0.4428946560534312,white,2x4 brick,0.2998611188636293,0.9968079620397632,0.4762614851775438,58
3,256.51271186440675,153.614406779661,-0.33832438825814076,white,2x2 brick,0.10213534570503349,1.9027311068668584,0.3275257122380816,58
4,510.2,323.03333333333336,1.0421435475232863,yellow,2x4 brick,0.24494897427831783,1.0241527663824812,1.089154742588966,58
5,268.76576576576576,338.7027027027027,0.27259419128911583,white,2x2 brick,0.24950238602029248,0.7485071580608772,0.29020003126957394,58
6,396.5593220338983,318.9364406779661,0.32385000014807336,white,2x2 brick,0.27746958548720163,0.9645114029812693,0.3604627503180128,58
7,391.11240310077517,117.51937984496124,-0.04151263454071142,white,2x2 brick,0.20872731810598855,2.3197860606844145,0.09025274573875401,58
0,501.7583333333333,104.92916666666666,1.0702520556384865,white,2x4 brick,0.30945741046045233,2.3561053963880503,1.0987798824529913,59
1,137.2872340425532,143.39007092198582,-0.34626752950574036,yellow,2x4 brick,0.24721170294940956,2.636414526445672,0.37533634201316624,59
2,165.17083333333332,344.50416666666666,0.44266348864165483,white,2x4 brick,0.2992757461309256,0.9968613940206976,0.4762869944503158,59
3,256.5125,153.6125,-0.3384472851953293,white,2x2 brick,0.10129371484286018,1.904449286101716,0.32704364770876587,59
4,510.1967213114754,323.0327868852459,1.0425113429844812,yellow,2x4 brick,0.24425679386477606,1.0237701636718686,1.0895560270626965,59
5,268.7654867256637,338.70353982300884,0.2719334247218109,white,2x2 brick,0.2495198615906493,0.7485595847719478,0.2901302303773546,59
6,396.5541666666667,318.9375,0.3238738652568262,white,2x2 brick,0.2798499101701164,0.9651478729535007,0.36068997071594117,59
7,391.1136363636364,117.5340909090909,-0.04167296132195343,white,2x2 brick,0.2095351013021111,2.3201955751373746,0.08922744585455271,59
0,501.7581967213115,104.92622950819673,1.0699025730246086,white,2x4 brick,0.3085768931816569,2.3545144387766994,1.0990188853245082,60
1,137.28671328671328,143.3881118881119,-0.3472778829775469,yellow,2x4 brick,0.247289576364852,2.6380881377327197,0.3751472124857579,60
2,165.172131147541,344.50409836065575,0.44230876062177443,white,2x4 brick,0.2987027402998131,0.9969130666494089,0.47644163964307773,60
3,256.51229508196724,153.61065573770492,-0.33872860285420336,white,2x2 brick,0.10047254649287919,1.9061078434841165,0.32649909718116493,60
4,510.19354838709677,323.03225806451616,1.0426498173808643,yellow,2x4 brick,0.24354304629905643,1.0233994889816327,1.0899754172045264,60
5,268.76521739130436,338.704347826087,0.2713270934750015,white,2x2 brick,0.24953643221359553,0.7486092966407867,0.2903621274669928,60
6,396.5532786885246,318.9344262295082,0.32345775590871717,white,2x2 brick,0.27763179597442533,0.9623034601808036,0.3607361257171734,60
7,391.1148148148148,117.54444444444445,-0.0421720234380017,white,2x2 brick,0.2102973269122724,2.316979728380979,0.08829254112896258,60
0,501.758064516129,104.9274193548387,1.0696451752548468,white,2x4 brick,0.3077223230377244,2.356950555466897,1.0991105171602649,61
1,137.28620689655173,143.38275862068966,-0.34813205219498944,yellow,2x4 brick,0.24736422668222005,2.643804594677806,0.37499319951759846,61
2,165.1733870967742,344.508064516129,0.44207221941310115,white,2x4 brick,0.2981417910582853,1.0019816473589327,0.47647479186660413,61
3,256.51209677419354,153.61290322580646,-0.3390317991773811,white,2x2 brick,0.09967102495409898,1.9037724747973552,0.3262008979027012,61
4,510.19444444444446,323.031746031746,1.042718519384422,yellow,2x4 brick,0.2437490107608923,1.0230401932902873,1.0900970953705598,61
5,268.76724137931035,338.69827586206895,0.27361187839039985,white,2x2 brick,0.24940476106016263,0.7482142831804878,0.2901442419589703,61
6,396.55645161290323,318.93145161290323,0.32346040837917805,white,2x2 brick,0.2783134504312484,0.9595333993316141,0.3609581158915971,61
7,391.1159420289855,117.56159420289855,-0.04235585676106668,white,2x2 brick,0.21101767795015994,2.3207108626006128,0.08733627313873295,61
0,501.7579365079365,104.92460317460318,1.0693394407246597,white,2x4 brick,0.30689256033310014,2.355395242266467,1.0993700085329654,62
1,137.28571428571428,143.37755102040816,-0.34908680423066873,yellow,2x4 brick,0.24743582965269675,2.64934328708816,0.37479739360492276,62
2,165.1706349206349,344.5079365079365,0.4418264413493166,white,2x4 brick,0.29655895859576786,1.0019507302307973,0.4767189700136718,62
3,256.51190476190476,153.61111111111111,-0.33945059070192796,white,2x2 brick,0.0988883793204533,1.9053901080473779,0.3258272659018336,62
4,510.1953125,323.03125,1.0426520737442528,yellow,2x4 brick,0.24394523431243742,1.0226917607470982,1.0903040993403923,62
5,268.76271186440675,338.6991525423729,0.2727255710013153,white,2x2 brick,0.2496766078416311,0.7482743721743104,0.29015490076192496,62
6,396.55555555555554,318.9325396825397,0.3232059224870173,white,2x2 brick,0.27618591494135425,0.9602272684919204,0.361145190956839,62
7,391.11785714285713,117.55714285714286,-0.04267638716758675,white,2x2 brick,0.2122222073820797,2.320010555922502,0.08675106674923666,62
0,501.7578125,104.921875,1.0690001724887854,white,2x4 brick,0.30608653162749583,2.3538843396341718,1.0995783914271198,63
1,137.28523489932886,143.3758389261745,-0.3500110842569013,yellow,2x4 brick,0.2475045491890708,2.6507603317673465,0.374598963253727,63
2,165.16796875,344.5078125,0.44149725427319697,white,2x4 brick,0.29499300673649453,1.0019207627570905,0.4768653939027311,63
3,256.51171875,153.61328125,-0.3396290584785437,white,2x2 brick,0.09812388036781618,1.9031376680099727,0.3252466511444308,63
4,510.1923076923077,323.03076923076924,1.0427610305500146,yellow,2x4 brick,0.24325212770525995,1.0223537062053014,1.0906811861487757,63
5,268.7625,338.7,0.27219241138975,white,2x2 brick,0.2496873044429773,0.7483314773547883,0.2904466776802548,63
6,396.5546875,318.9296875,0.3229721458213456,white,2x2 brick,0.27410632488826303,0.9575652209347152,0.3613387778521764,63
7,391.11971830985914,117.55281690140845,-0.04298788854857105,white,2x2 brick,0.21336982264145235,2.31932158797497,0.08617739526718496,63
0,501.7576923076923,104.92307692307692,1.0686911027777026,white,2x4 brick,0.3053032249610174,2.356220521922554,1.099799856176832,64
1,137.28476821192052,143.37417218543047,-0.3509119576439555,yellow,2x4 brick,0.24757053831150658,2.652138049810537,0.3744047060424829,64
2,165.16538461538462,344.5076923076923,0.44118039085313027,white,2x4 brick,0.2934441470801919,1.0018917018563038,0.47700919357845745,64
3,256.51153846153846,153.6153846153846,-0.3401151539517031,white,2x2 brick,0.09737683770132431,1.9009496225454323,0.3249887165906734,64
4,510.1931818181818,323.030303030303,1.0426912414631908,yellow,2x4 brick,0.24345778733668805,1.0220255729721242,1.09086822026084,64
5,268.7603305785124,338.6942148760331,0.27423253130710273,white,2x2 brick,0.24978646710260194,0.7479224692065302,0.2901060826971532,64
6,396.55384615384617,318.92692307692306,0.3227233117051762,white,2x2 brick,0.27207291052042143,0.9549698715777905,0.3615041861637406,64
7,391.11805555555554,117.54861111111111,-0.04329073711341688,white,2x2 brick,0.21234562293639797,2.31864382389766,0.08561488739197406,64
0,501.75757575757575,104.92424242424242,1.0685327624319363,white,2x4 brick,0.3045416854885118,2.3584831158812976,1.099938566089785,65
1,137.2843137254902,143.37254901960785,-0.35171852733147724,yellow,2x4 brick,0.2476339400061782,2.653478055323001,0.3743106460800874,65
2,165.16666666666666,344.50757575757575,0.440981770271908,white,2x4 brick,0.2930163576638442,1.0018635070133217,0.47703754105755003,65
3,256.5113636363636,153.61363636363637,-0.3403403876160599,white,2x2 brick,0.09664659713767482,1.9025410729956032,0.32469090640455256,65
4,510.1940298507463,323.02985074626866,1.0427854157450167,yellow,2x4 brick,0.24365414503454488,1.021706930753721,1.0909997677183614,65
5,268.760162601626,338.6951219512195,0.27357023416116566,white,2x2 brick,0.2497933576542637,0.7479895719607635,0.2900556386282807,65
6,396.5530303030303,318.9280303030303,0.3225893258116065,white,2x2 brick,0.27008399196933164,0.9557096676180984,0.36155150757768983,65
7,391.1156462585034,117.5578231292517,-0.04344048444373472,white,2x2 brick,0.2108294859498195,2.3156646441630837,0.08474311375757887,65
0,501.7574626865672,104.92537313432835,1.0726468669487155,white,2x4 brick,0.30380101148261013,2.36067554735403,1.096798160280636,66
1,137.28387096774193,143.3709677419355,-0.3487550635602266,yellow,2x4 brick,0.24769488800583825,2.6547818752980494,0.3799431530718987,66
2,165.16417910447763,344.5074626865672,0.44516412121716264,white,2x4 brick,0.2915227609645464,1.0018361400911742,0.47529321091769067,66
3,256.51119402985074,153.61567164179104,-0.33609514028578624,white,2x2 brick,0.09593253829986896,1.9004262867276291,0.3317502404284152,66
4,510.19485294117646,323.02941176470586,1.0470932109213624,yellow,2x4 brick,0.24384175586456514,1.0213973737756081,1.087984766532186,66
5,268.76,338.696,0.2775759600049409,white,2x2 brick,0.2497999199359359,0.7480534740244177,0.2894356167707966,66
6,396.55223880597015,318.92910447761193,0.3267470742409501,white,2x2 brick,0.26813797348092067,0.9564256083503354,0.3605529251297909,66
7,391.1140939597315,117.55369127516778,-0.039662376643071325,white,2x2 brick,0.2098321906156172,2.315066598254445,0.09607970028347357,66
0,501.75735294117646,104.92647058823529,1.072434324938374,white,2x4 brick,0.30308035066948447,2.362801032614296,1.0969363843411826,67
1,137.28343949044586,143.36942675159236,-0.3495355369494402,yellow,2x4 brick,0.24775350750034045,2.656050955414013,0.3797839030067723,67
2,165.15808823529412,344.50735294117646,0.445015868576415,white,2x4 brick,0.29519563479626215,1.0018095651591126,0.4754083119096845,67
3,256.5110294117647,153.61764705882354,-0.3361819402416099,white,2x2 brick,0.09523407240432807,1.8983693603652854,0.33122867562890224,67
4,510.19565217391306,323.0289855072464,1.0470771321261214,yellow,2x4 brick,0.24402113392003963,1.0210965190613643,1.088070073423001,67
5,268.75984251968504,338.6968503937008,0.2770709386888222,white,2x2 brick,0.2498061744758316,0.7481143758478634,0.28952564921744023,67
6,396.5514705882353,318.9264705882353,0.32655583407356814,white,2x2 brick,0.26623333809164224,0.9539573376604032,0.3605719460098445,67
7,391.11513157894734,117.5625,-0.0398243890643083,white,2x2 brick,0.210500615207581,2.3122332705348785,0.09513367213616993,67
0,501.7572463768116,104.92753623188406,1.0720889361980392,white,2x4 brick,0.302378896865309,2.364862594162071,1.0971803820558321,68
1,137.28301886792454,143.36477987421384,-0.35041205593039104,yellow,2x4 brick,0.24780991578422068,2.6609720256620433,0.37955491399011565,68
2,165.15942028985506,344.5072463768116,0.4446463423569776,white,2x4 brick,0.2947948638667825,1.0017837483353889,0.4755482975725221,68
3,256.5072463768116,153.6159420289855,-0.33653361516607644,white,2x2 brick,0.10400507314787916,1.8999331176943637,0.33075314803085953,68
4,510.19642857142856,323.0285714285714,1.047005445374208,yellow,2x4 brick,0.24419275591388115,1.0208040048542768,1.0883408323356527,68
5,268.7578125,338.69140625,0.27902259705311244,white,2x2 brick,0.24987789987061682,0.747707678481997,0.28922993826018134,68
6,396.5507246376812,318.92753623188406,0.3264197918481858,white,2x2 brick,0.2711345932444885,0.9546809252190523,0.36089274281859485,68
7,391.1136363636364,117.55844155844156,-0.040148656546816916,white,2x2 brick,0.2095351013021111,2.3117065518031303,0.09455616883064562,68
0,501.75714285714287,104.93214285714286,1.0717173004694351,white,2x4 brick,0.30169588688489823,2.36357078098683,1.0973456823583598,69
1,137.2826086956522,143.36024844720498,-0.3512271936622667,yellow,2x4 brick,0.2478642228476387,2.665754283689122,0.37931434728539165,69
2,165.1595744680851,344.5177304964539,0.44080017706439933,white,2x4 brick,0.3055001069991468,1.0060303062101204,0.47596510690797394,69
3,256.50714285714287,153.61785714285713,-0.3369802473392472,white,2x2 brick,0.10326308782000686,1.8979412853007283,0.3304265601457117,69
4,510.193661971831,323.0281690140845,1.0471208057414731,yellow,2x4 brick,0.24356934655663748,1.0205194891682703,1.0887575569168095,69
5,268.75384615384615,338.6923076923077,0.2782432521383213,white,2x2 brick,0.24997041245033727,0.7477777728932147,0.28931951543166284,69
6,396.55,318.925,0.3260349164159618,white,2x2 brick,0.26925824035672524,0.9522998477370455,0.3609198090075663,69
7,391.1121794871795,117.5576923076923,-0.04043286051680734,white,2x2 brick,0.2085797359426147,2.314226859365238,0.09398117882589001,69
0,501.75704225352115,104.93661971830986,1.0713369892646287,white,2x4 brick,0.30103059769706336,2.362306072918241,1.0975259437092493,70
1,137.28220858895705,143.35582822085888,-0.3520082258156566,yellow,2x4 brick,0.24791653191627913,2.670403525480154,0.37903147416598276,70
2,165.15734265734267,344.52097902097904,0.4405251965139719,white,2x4 brick,0.30393445891049975,1.0102172546822703,0.47611496103421047,70
3,256.50704225352115,153.61971830985917,-0.3373774294580655,white,2x2 brick,0.10253675900395097,1.8960017024944706,0.33003611626564333,70
4,510.19097222222223,323.02777777777777,1.0471471971433952,yellow,2x4 brick,0.2429315159682195,1.0202426484559421,1.089112934867334,70
5,268.75,338.6931818181818,0.27737896048139343,white,2x2 brick,0.25,0.7478446992624043,0.28935690152205046,70
6,396.5492957746479,318.9225352112676,0.3258994972405923,white,2x2 brick,0.26742024712742996,0.9499736368615698,0.36121888413025316,70
7,391.1107594936709,117.55696202531645,-0.040744247909304976,white,2x2 brick,0.2076344899028386,2.3166804898882387,0.09342495224416075,70
0,501.75694444444446,104.9375,1.071137260589241,white,2x4 brick,0.300382343803919,2.3642850399222173,1.0976289774450547,71
1,137.28181818181818,143.35151515151514,-0.35268593515146673,yellow,2x4 brick,0.24796693994519733,2.674925228308851,0.37885647472199857,71
2,165.1551724137931,344.5206896551724,0.4403324185981414,white,2x4 brick,0.3023884312881897,1.0100799935357894,0.4760944112116958,71
3,256.50694444444446,153.62152777777777,-0.33767059217350126,white,2x2 brick,0.10182554374038319,1.8941123395363726,0.3297834515046463,71
4,510.18835616438355,323.027397260274,1.0472958294146462,yellow,2x4 brick,0.2422809062441643,1.0199731763828102,1.0893449323089535,71
5,268.75,338.6940298507463,0.2770444452101662,white,2x2 brick,0.25,0.7479086457532865,0.28957546968711073,71
6,396.5486111111111,318.9201388888889,0.3258973489108713,white,2x2 brick,0.2656193263736844,0.9477004230351423,0.36139397644296556,71
7,391.109375,117.55625,-0.04083333238526047,white,2x2 brick,0.20669932117692114,2.3190700587735593,0.09284258655388467,71
0,501.7568493150685,104.9417808219178,1.070856841917353,white,2x4 brick,0.29975047482375256,2.363036033247636,1.0978350971159727,72
1,137.2814371257485,143.35029940119762,-0.35346796366612804,yellow,2x4 brick,0.24801553807105073,2.6758595742783524,0.3786604927472771,72
2,165.156462585034,344.5204081632653,0.4401917549494802,white,2x4 brick,0.3019366125329544,1.009946369931316,0.476311901315326,72
3,256.5068493150685,153.61986301369862,-0.3379664396673329,white,2x2 brick,0.10112892507009179,1.8956554460860893,0.3293727077892582,72
4,510.18918918918916,323.02702702702703,1.047169454527103,yellow,2x4 brick,0.24249133033684275,1.019710782698026,1.0894856065552767,72
5,268.75,338.69485294117646,0.2763329387539268,white,2x2 brick,0.25,0.7479697867582047,0.28964594670624316,72
6,396.5513698630137,318.92123287671234,0.3256567409308626,white,2x2 brick,0.26644187763986205,0.9484817647678863,0.36151979955591285,72
7,391.108024691358,117.55246913580247,-0.04109122839306782,white,2x2 brick,0.20577417655288005,2.3184765277097865,0.09229653346851674,72
0,501.7567567567568,104.9391891891892,1.0706095119582597,white,2x4 brick,0.299134373259171,2.361648391774189,1.0980670607000647,73
1,137.2810650887574,143.34615384615384,-0.35421981367382604,yellow,2x4 brick,0.24806241202668144,2.6801925215668225,0.37844963731659365,73
2,165.15771812080536,344.52013422818794,0.44002212917200495,white,2x4 brick,0.30149097241900946,1.0098162412256975,0.476496621363197,73
3,256.5067567567568,153.6216216216216,-0.33835208587732646,white,2x2 brick,0.10044641045485476,1.8938214098762003,0.3290635793142207,73
4,510.19,323.02666666666664,1.0471117232516403,yellow,2x4 brick,0.24269322199023197,1.019455192192815,1.0896941261926116,73
5,268.75,338.69565217391306,0.2755546719278475,white,2x2 brick,0.25,0.7480282840906632,0.2896474020926758,73
6,396.5506756756757,318.9189189189189,0.3254485249214076,white,2x2 brick,0.2647019286479584,0.9462837234771346,0.361673611286256,73
7,391.1090909090909,117.56060606060606,-0.04147443177823715,white,2x2 brick,0.20650575802910084,2.3158138034143594,0.09149696806051257,73
0,501.75666666666666,104.93666666666667,1.0703533830599354,white,2x4 brick,0.2985334524340987,2.3602942377781817,1.0983129152736102,74
1,137.28070175438597,143.3421052631579,-0.35493784035693066,yellow,2x4 brick,0.24810764252159562,2.68441118387708,0.37819573152361174,74
2,165.15562913907286,344.5198675496689,0.4397696275151299,white,2x4 brick,0.30002996794898795,1.0096894721343932,0.4766253562529565,74
3,256.50666666666666,153.62,-0.33864998623196296,white,2x2 brick,0.09977753031397178,1.8953275882196903,0.32865342249371177,74
4,510.1907894736842,323.0263157894737,1.0470102387791158,yellow,2x4 brick,0.24288703871019382,1.019206143738794,1.0898864926475031,74
5,268.75,338.69642857142856,0.2748506703658482,white,2x2 brick,0.25,0.7480842880590505,0.28972676200372793,74
6,396.5466666666667,318.92,0.32519892372059683,white,2x2 brick,0.26674998698323404,0.947065643624207,0.36181304963114214,74
7,391.11011904761904,117.57440476190476,-0.04189083451822348,white,2x2 brick,0.20720356937320777,2.3188153026052705,0.09072892111154221,74
0,501.75657894736844,104.9342105263158,1.0701587764503164,white,2x4 brick,0.2979471545848488,2.3589723806184706,1.0984182425074929,75
1,137.28034682080926,143.33815028901734,-0.35555910216422754,yellow,2x4 brick,0.24815130559151072,2.6885200261799125,0.37801260494155986,75
2,165.15359477124184,344.51960784313724,0.4396928307453177,white,2x4 brick,0.298586242627462,1.009565934263216,0.47672990480346994,75
3,256.50657894736844,153.6184210526316,-0.33870993207554756,white,2x2 brick,0.09912183666657477,1.8967916489579941,0.32820489615685006,75
4,510.18831168831167,323.02597402597405,1.0472717535489313,yellow,2x4 brick,0.24226958579451469,1.0189633893991186,1.090255640040044,75
5,268.75,338.69718309859155,0.2742782564528817,white,2x2 brick,0.25,0.7481379384348917,0.289698062892298,75
6,396.54276315789474,318.91776315789474,0.3250781258475677,white,2x2 brick,0.26867167737148373,0.9449381749258166,0.36187858081530627,75
7,391.1111111111111,117.58479532163743,-0.04204412437402641,white,2x2 brick,0.20786985482077452,2.318903335071347,0.08993684762615518,75
0,501.7564935064935,104.93181818181819,1.0699785949861083,white,2x4 brick,0.2973749490919582,2.357681685041708,1.098530110169339,76
1,137.28,143.33714285714285,-0.356197100791063,yellow,2x4 brick,0.2481934729198171,2.6892469168136715,0.3778664272508259,76
2,165.15483870967742,344.51935483870966,0.4395475148762096,white,2x4 brick,0.2982083161011501,1.0094455056753682,0.47676172696145297,76
3,256.5064935064935,153.61688311688312,-0.3388061253693458,white,2x2 brick,0.09847890187079936,1.8982153339046663,0.3278020085144732,76
4,510.18910256410254,323.02564102564105,1.0472395163659665,yellow,2x4 brick,0.2424695904667587,1.018726693606099,1.0903215983141874,76
5,268.75,338.6979166666667,0.27372174292638646,white,2x2 brick,0.25,0.748189365327314,0.2896690738042107,76
6,396.54545454545456,318.9155844155844,0.32495131527633075,white,2x2 brick,0.2694609600161874,0.9428562484343366,0.3619333341430409,76
7,391.10919540229884,117.5919540229885,-0.04219212837273269,white,2x2 brick,0.20657702017944174,2.31627020790905,0.08916516082723579,76
0,501.7564102564103,104.9326923076923,1.069775309832849,white,2x4 brick,0.296816330840775,2.3595730671398156,1.0986115325303898,77
1,137.27966101694915,143.3361581920904,-0.35679890216891236,yellow,2x4 brick,0.24823421213350527,2.6899568261196487,0.3776986197468933,77
2,165.156050955414,344.5191082802548,0.43940262470054076,white,2x4 brick,0.2978345583627564,1.0093280704907013,0.4767894786803325,77
3,256.5064102564103,153.6153846153846,-0.3389113411349723,white,2x2 brick,0.0978483174517548,1.8996002901472235,0.32741960045602464,77
4,510.1898734177215,323.0253164556962,1.0472377274799076,yellow,2x4 brick,0.24266189256557996,1.0184958323995668,1.0904156462437937,77
5,268.74827586206897,338.69310344827585,0.27541364070889024,white,2x2 brick,0.24999405462609453,0.7478387409073579,0.28938157832772243,77
6,396.54487179487177,318.9166666666667,0.32482792059770166,white,2x2 brick,0.26777690479750543,0.9436585468226593,0.3619867946648526,77
7,391.1101694915254,117.59887005649718,-0.042335115286737064,white,2x2 brick,0.20723761458707599,2.313702457579784,0.0884130010170433,77
0,501.75632911392404,104.93354430379746,1.0696495090991065,white,2x4 brick,0.2962708186999505,2.361414796890602,1.098727710789302,78
1,137.27932960893855,143.33519553072625,-0.3573641015350885,yellow,2x4 brick,0.24827358707585445,2.690650342100161,0.3775377142245496,78
2,165.15408805031447,344.52201257861634,0.4393379834257242,white,2x4 brick,0.2964660062740296,1.013037514671143,0.47685742954575494,78
3,256.50632911392404,153.6139240506329,-0.339071963499261,white,2x2 brick,0.09722969301099504,1.9009480763998796,0.32713352243636135,78
4,510.1875,323.025,1.0474119467568173,yellow,2x4 brick,0.24206145913796356,1.018270592720815,1.090651592584934,78
5,268.75,338.68835616438355,0.2770734167111628,white,2x2 brick,0.25,0.7474623987402266,0.28908057488716477,78
6,396.54430379746833,318.9145569620253,0.3248512287970841,white,2x2 brick,0.2661240005269448,0.9416404988284056,0.3621484772547532,78
7,391.10893854748605,117.59497206703911,-0.04239696881410029,white,2x2 brick,0.20640171175319738,2.3132910543234817,0.08791961176808069,78
0,501.75625,104.93125,1.0697218683077268,white,2x4 brick,0.29573795410802445,2.360142673123809,1.0987062298356676,79
1,137.27900552486187,143.3342541436464,-0.3577846838444393,yellow,2x4 brick,0.24831165805794733,2.691328025928057,0.37751837460917126,79
2,165.15217391304347,344.5217391304348,0.43944424128580406,white,2x4 brick,0.2951127706386236,1.0128795218267026,0.47676701406242294,79
3,256.50625,153.6125,-0.339037517234207,white,2x2 brick,0.09662265521087693,1.9022601688517795,0.32698190691510515,79
4,510.18518518518516,323.0246913580247,1.0477861904216805,yellow,2x4 brick,0.24145194093343142,1.018050771757447,1.0907636716709617,79
5,268.7482993197279,338.68367346938777,0.278709861971379,white,2x2 brick,0.24999421530629878,0.7470614374580867,0.28877339385360823,79
6,396.54375,318.9125,0.3250254399936545,white,2x2 brick,0.2645012996187353,0.9396641687326381,0.3621292710906704,79
7,391.1077348066298,117.5939226519337,-0.042166666144512525,white,2x2 brick,0.2055738669076139,2.3154576829020423,0.08745966130451946,79
0,501.7561728395062,104.92901234567901,1.0695934170463846,white,2x4 brick,0.2952172997592153,2.3588991494717293,1.0988206077155431,80
1,137.27868852459017,143.33333333333334,-0.3583652816615768,yellow,2x4 brick,0.2483484820908708,2.6919904134592767,0.37739623522787186,80
2,165.15337423312883,344.52147239263803,0.4392998718902063,white,2x4 brick,0.294797884091631,1.012725311220323,0.4767623738692204,80
3,256.5061728395062,153.6141975308642,-0.3391685786112469,white,2x2 brick,0.09602684682780276,1.9005154363868029,0.32667682844058993,80
4,510.1829268292683,323.0243902439024,1.0480017856233255,yellow,2x4 brick,0.24083436168453046,1.0178361763348944,1.0910521462027667,80
5,268.75,338.67905405405406,0.2803249368029283,white,2x2 brick,0.25,0.7466369082451221,0.288461559250359,80
6,396.5401234567901,318.91358024691357,0.32502861180515574,white,2x2 brick,0.2663099179766724,0.9404822884661133,0.36227627638300586,80
7,391.10597826086956,117.60054347826087,-0.042271019624471995,white,2x2 brick,0.20434710337522524,2.3129948890573218,0.08674753178943034,80
0,501.7560975609756,104.92682926829268,1.0694538124037867,white,2x4 brick,0.29470843838035543,2.3576832769193827,1.0989432541688766,81
1,137.2783783783784,143.33243243243243,-0.3589252747072689,yellow,2x4 brick,0.24838411310028183,2.6926380166442474,0.37724570865379864,81
2,165.15454545454546,344.5212121212121,0.43916337250598225,white,2x4 brick,0.29448559062439617,1.0125747486834038,0.47678709860014845,81
3,256.5060975609756,153.6128048780488,-0.3393551406700099,white,2x2 brick,0.09544192586889347,1.9018013119724433,0.3264122536674494,81
4,510.18373493975906,323.0240963855422,1.0479656543141807,yellow,2x4 brick,0.2410579635508054,1.0176266223507795,1.0911074794739632,81
5,268.75,338.68,0.27982147770165106,white,2x2 brick,0.25,0.7467261881037789,0.2885576700414072,81
6,396.5396341463415,318.9146341463415,0.3247873164800287,white,2x2 brick,0.26471772873609745,0.9412785740448883,0.36220535286151934,81
7,391.10695187165777,117.60695187165776,-0.04240509454438406,white,2x2 brick,0.2050298343602226,2.310590547203906,0.0860552887712111,81
0,501.75602409638554,104.92771084337349,1.0693023541939222,white,2x4 brick,0.29421097159165627,2.3594625308448394,1.099022731251968,82
1,137.27807486631016,143.33155080213905,-0.3594453551275614,yellow,2x4 brick,0.2484186021248542,2.693271324845925,0.3770882699394535,82
2,165.15269461077844,344.52095808383234,0.4391320021710325,white,2x4 brick,0.29319923766096023,1.0124277063170901,0.4768877302931827,82
3,256.50602409638554,153.61144578313252,-0.3393858048291138,white,2x2 brick,0.09486756474713025,1.903054382302379,0.3260338045733583,82
4,510.1845238095238,323.0238095238095,1.047953212088421,yellow,2x4 brick,0.24127343094656245,1.0174219342486428,1.0911597321133684,82
5,268.74834437086093,338.6754966887417,0.2814057521631596,white,2x2 brick,0.24999451772419706,0.7462903299732299,0.2882543849296349,82
6,396.53915662650604,318.91265060240966,0.3246683236841415,white,2x2 brick,0.2631537404841288,0.9393776257205918,0.3622223143879055,82
7,391.1058201058201,117.60317460317461,-0.04247030002979123,white,2x2 brick,0.20423554566792362,2.3102464368857625,0.0856010808961733,82
0,501.7559523809524,104.92857142857143,1.069136734077711,white,2x4 brick,0.2937245188446507,2.3611978108665137,1.0991155500469931,83
1,137.27777777777777,143.33068783068782,-0.3599719253086415,yellow,2x4 brick,0.24845199749997662,2.6938908060715994,0.3769246306061638,83
