0,1,2,3,4,5,6,7
80.0,24.0,204.8,0,1127,3023,154,1
80.0,72.0,204.8,0,1128,3022,154,1
72.0,80.0,204.8,0,1129,3023,154,1
64.0,88.0,204.8,0,1130,3023,154,1
88.0,88.0,204.8,1,1131,3024,154,1
96.0,88.0,204.8,0,1132,3023,154,1
64.0,104.0,204.8,1,1133,3024,154,1
96.0,104.0,204.8,0,1134,3023,154,1
64.0,112.0,204.8,1,1135,3023,154,1
88.0,112.0,204.8,1,1136,3024,154,1
64.0,120.0,204.8,1,1137,3024,154,1
72.0,120.0,204.8,1,1138,3023,154,1
88.0,120.0,204.8,1,1139,3023,154,1
72.0,128.0,204.8,1,1140,3024,154,1
80.0,128.0,204.8,1,1141,3023,154,1
80.0,152.0,204.8,1,1142,3024,154,1
72.0,160.0,204.8,1,1143,3024,154,1
80.0,160.0,204.8,1,1144,3023,154,1
64.0,168.0,204.8,1,1145,3024,154,1
96.0,168.0,204.8,1,1146,3024,154,1
104.0,176.0,204.8,1,1147,3024,154,1
96.0,184.0,204.8,1,1148,3024,154,1
80.0,192.0,204.8,1,1149,3024,26,1
96.0,192.0,204.8,1,1150,3024,25,1
72.0,200.0,204.8,1,1151,3024,2,1
88.0,200.0,204.8,1,1152,3024,2,1
72.0,80.0,208.0,0,1153,3023,154,1
80.0,80.0,208.0,0,1154,3022,154,1
96.0,88.0,208.0,0,1155,3023,154,1
64.0,96.0,208.0,0,1156,3022,154,1
80.0,96.0,208.0,0,1157,3022,154,1
96.0,104.0,208.0,0,1158,3023,154,1
72.0,112.0,208.0,0,1159,3023,154,1
80.0,112.0,208.0,0,1160,3022,154,1
64.0,160.0,208.0,1,1161,3024,154,1
72.0,160.0,208.0,1,1162,3005,154,1
80.0,160.0,208.0,1,1163,3004,154,1
96.0,160.0,208.0,1,1164,3024,154,1
64.0,168.0,208.0,1,1165,3005,154,1
72.0,168.0,208.0,1,1166,3024,26,1
80.0,168.0,208.0,1,1167,3005,26,1
88.0,168.0,208.0,1,1168,3024,26,1
96.0,168.0,208.0,1,1169,3005,154,1
104.0,168.0,208.0,1,1170,3024,154,1
56.0,176.0,208.0,0,1171,3023,154,1
64.0,176.0,208.0,1,1172,3010,154,1
96.0,176.0,208.0,1,1173,3024,26,1
104.0,176.0,208.0,1,1174,3005,154,1
64.0,184.0,208.0,0,1175,3004,154,1
72.0,184.0,208.0,0,1176,3003,25,1
88.0,184.0,208.0,1,1177,3005,26,1
96.0,184.0,208.0,1,1178,3004,154,1
88.0,192.0,208.0,1,1179,3024,2,1
96.0,192.0,208.0,1,1180,3024,25,1
72.0,200.0,208.0,1,1181,3005,2,1
80.0,200.0,208.0,1,1182,3004,2,1
96.0,160.0,211.20000000000002,1,1183,3024,154,1
72.0,168.0,211.20000000000002,1,1184,3024,154,1
88.0,168.0,211.20000000000002,1,1185,3024,26,1
96.0,176.0,211.20000000000002,1,1186,3024,154,1
88.0,192.0,211.20000000000002,1,1187,3023,25,1
72.0,168.0,214.4,1,1188,3024,154,1
88.0,168.0,214.4,1,1189,3024,154,1
96.0,176.0,214.4,1,1190,3024,154,1
88.0,192.0,214.4,1,1191,3023,192,1
96.0,200.0,214.4,1,1192,3024,2,1
80.0,160.0,217.60000000000002,1,1193,3023,154,1
64.0,168.0,217.60000000000002,0,1194,3004,154,1
72.0,168.0,217.60000000000002,0,1195,3003,154,1
88.0,168.0,217.60000000000002,0,1196,3003,154,1
64.0,184.0,217.60000000000002,0,1197,3003,154,1
80.0,184.0,217.60000000000002,1,1198,3005,26,1
88.0,184.0,217.60000000000002,1,1199,3004,154,1
80.0,192.0,217.60000000000002,1,1200,3004,26,1
96.0,192.0,217.60000000000002,1,1201,3024,154,1
64.0,200.0,217.60000000000002,1,1202,3024,25,1
72.0,200.0,217.60000000000002,1,1203,3024,2,1
80.0,200.0,217.60000000000002,1,1204,3023,2,1
96.0,200.0,217.60000000000002,1,1205,3024,25,1
72.0,208.0,217.60000000000002,1,1206,3023,2,1
88.0,208.0,217.60000000000002,1,1207,3023,2,1
80.0,232.0,217.60000000000002,1,1208,3005,2,1
80.0,240.0,217.60000000000002,1,1209,3004,2,1
104.0,184.0,220.8,1,1210,3024,154,1
96.0,192.0,220.8,1,1211,3023,154,1
56.0,200.0,220.8,1,1212,3024,154,1
64.0,200.0,220.8,1,1213,3023,154,1
80.0,200.0,220.8,0,1214,3023,2,1
88.0,200.0,220.8,1,1215,3023,192,1
104.0,200.0,220.8,0,1216,3023,154,1
56.0,208.0,220.8,0,1217,3023,154,1
64.0,208.0,220.8,1,1218,3024,192,1
72.0,208.0,220.8,0,1219,3023,2,1
88.0,208.0,220.8,0,1220,3023,2,1
96.0,208.0,220.8,1,1221,3024,25,1
112.0,208.0,220.8,0,1222,3023,154,1
64.0,216.0,220.8,0,1223,3023,154,1
80.0,216.0,220.8,0,1224,3023,2,1
96.0,216.0,220.8,0,1225,3023,25,1
104.0,216.0,220.8,0,1226,3023,154,1
72.0,224.0,220.8,1,1227,3024,37,1
88.0,224.0,220.8,0,1228,3023,2,1
72.0,232.0,220.8,0,1229,3023,2,1
104.0,184.0,224.0,0,1230,3710,154,1
56.0,192.0,224.0,1,1231,3024,154,1
96.0,192.0,224.0,0,1232,3023,26,1
48.0,200.0,224.0,1,1233,3023,154,1
64.0,200.0,224.0,0,1234,3022,26,1
80.0,200.0,224.0,0,1235,3022,26,1
112.0,200.0,224.0,1,1236,3024,154,1
48.0,208.0,224.0,0,1237,3022,154,1
96.0,208.0,224.0,1,1238,3024,26,1
112.0,208.0,224.0,0,1239,3023,154,1
64.0,216.0,224.0,0,1240,3023,25,1
72.0,216.0,224.0,0,1241,3022,2,1
88.0,216.0,224.0,1,1242,3024,26,1
96.0,216.0,224.0,0,1243,3023,25,1
104.0,216.0,224.0,0,1244,3023,154,1
56.0,224.0,224.0,1,1245,3024,154,1
88.0,224.0,224.0,0,1246,3023,2,1
72.0,232.0,224.0,0,1247,3023,2,1
96.0,232.0,224.0,1,1248,3024,2,1
64.0,168.0,227.20000000000002,1,1249,3023,154,1
80.0,168.0,227.20000000000002,0,1250,3003,154,1
96.0,168.0,227.20000000000002,0,1251,3004,154,1
64.0,176.0,227.20000000000002,1,1252,3004,154,1
104.0,176.0,227.20000000000002,0,1253,3004,154,1
56.0,184.0,227.20000000000002,0,1254,3004,154,1
64.0,184.0,227.20000000000002,0,1255,3023,154,1
72.0,184.0,227.20000000000002,1,1256,3005,26,1
80.0,184.0,227.20000000000002,1,1257,3004,26,1
96.0,184.0,227.20000000000002,1,1258,3024,154,1
48.0,192.0,227.20000000000002,0,1259,3004,154,1
72.0,192.0,227.20000000000002,1,1260,3004,26,1
88.0,192.0,227.20000000000002,1,1261,3004,26,1
104.0,192.0,227.20000000000002,1,1262,3024,154,1
112.0,192.0,227.20000000000002,1,1263,3005,154,1
56.0,200.0,227.20000000000002,1,1264,3024,154,1
64.0,200.0,227.20000000000002,0,1265,3004,26,1
72.0,200.0,227.20000000000002,0,1266,3010,2,1
80.0,200.0,227.20000000000002,1,1267,3004,26,1
96.0,200.0,227.20000000000002,1,1268,3004,26,1
112.0,200.0,227.20000000000002,1,1269,3024,154,1
48.0,208.0,227.20000000000002,0,1270,3003,154,1
80.0,208.0,227.20000000000002,0,1271,3004,26,1
88.0,216.0,227.20000000000002,1,1272,3001,154,1
120.0,208.0,227.20000000000002,1,1273,3005,154,1
64.0,216.0,227.20000000000002,1,1274,3005,26,1
56.0,224.0,227.20000000000002,1,1275,3005,154,1
64.0,224.0,227.20000000000002,1,1276,3024,25,1
80.0,224.0,227.20000000000002,1,1277,3023,2,1
96.0,224.0,227.20000000000002,1,1278,3005,25,1
104.0,224.0,227.20000000000002,1,1279,3004,154,1
72.0,232.0,227.20000000000002,0,1280,3004,2,1
80.0,232.0,227.20000000000002,1,1281,3024,2,1
88.0,232.0,227.20000000000002,1,1282,3004,2,1
80.0,240.0,227.20000000000002,1,1283,3024,9,1
88.0,240.0,227.20000000000002,0,1284,3004,2,1
72.0,248.0,227.20000000000002,1,1285,3004,2,1
64.0,168.0,230.4,1,1286,3023,154,1
56.0,176.0,230.4,1,1287,3024,154,1
64.0,184.0,230.4,0,1288,3023,154,1
96.0,184.0,230.4,1,1289,3024,26,1
104.0,192.0,230.4,1,1290,3024,154,1
56.0,200.0,230.4,1,1291,3024,26,1
112.0,200.0,230.4,1,1292,3023,154,1
64.0,224.0,230.4,1,1293,3024,25,1
80.0,224.0,230.4,1,1294,3023,2,1
64.0,232.0,230.4,1,1295,3024,2,1
80.0,232.0,230.4,0,1296,3023,2,1
64.0,168.0,233.60000000000002,1,1297,3023,25,1
104.0,168.0,233.60000000000002,1,1298,3024,154,1
56.0,176.0,233.60000000000002,1,1299,3024,154,1
48.0,184.0,233.60000000000002,1,1300,3024,154,1
64.0,184.0,233.60000000000002,0,1301,3023,26,1
96.0,184.0,233.60000000000002,1,1302,3024,26,1
112.0,184.0,233.60000000000002,1,1303,3024,154,1
104.0,192.0,233.60000000000002,1,1304,3024,26,1
120.0,192.0,233.60000000000002,1,1305,3024,154,1
56.0,200.0,233.60000000000002,1,1306,3024,26,1
112.0,200.0,233.60000000000002,1,1307,3023,154,1
48.0,224.0,233.60000000000002,1,1308,3024,154,1
64.0,224.0,233.60000000000002,1,1309,3024,154,1
80.0,224.0,233.60000000000002,1,1310,3023,26,1
64.0,232.0,233.60000000000002,1,1311,3024,2,1
80.0,232.0,233.60000000000002,0,1312,3023,2,1
56.0,168.0,236.8,1,1313,3024,154,1
64.0,168.0,236.8,1,1314,3024,2,1
72.0,168.0,236.8,1,1315,3024,25,1
80.0,168.0,236.8,1,1316,3023,154,1
96.0,168.0,236.8,0,1317,3010,154,1
104.0,168.0,236.8,0,1318,3004,154,1
56.0,176.0,236.8,1,1319,3005,154,1
64.0,176.0,236.8,1,1320,3024,154,1
72.0,176.0,236.8,0,1321,3003,26,1
88.0,176.0,236.8,0,1322,3004,26,1
112.0,176.0,236.8,1,1323,3005,154,1
48.0,184.0,236.8,1,1324,3005,154,1
56.0,184.0,236.8,1,1325,3024,154,1
64.0,184.0,236.8,0,1326,3004,26,1
104.0,184.0,236.8,1,1327,3024,154,1
112.0,184.0,236.8,0,1328,3004,154,1
48.0,192.0,236.8,0,1329,3004,154,1
56.0,192.0,236.8,1,1330,3005,26,1
72.0,192.0,236.8,1,1331,3004,26,1
88.0,192.0,236.8,0,1332,3004,26,1
104.0,192.0,236.8,1,1333,3005,26,1
120.0,192.0,236.8,0,1334,3004,154,1
56.0,200.0,236.8,1,1335,3023,26,1
72.0,200.0,236.8,1,1336,3024,26,1
80.0,200.0,236.8,0,1337,3004,26,1
96.0,200.0,236.8,1,1338,3023,26,1
112.0,200.0,236.8,1,1339,3024,26,1
48.0,208.0,236.8,0,1340,3022,154,1
64.0,208.0,236.8,0,1341,3022,25,1
88.0,208.0,236.8,0,1342,3022,25,1
104.0,208.0,236.8,0,1343,3022,154,1
120.0,208.0,236.8,1,1344,3024,154,1
80.0,216.0,236.8,0,1345,3004,26,1
56.0,224.0,236.8,1,1346,3023,154,1
72.0,224.0,236.8,0,1347,3023,2,1
88.0,224.0,236.8,1,1348,3710,154,1
64.0,232.0,236.8,1,1349,3024,25,1
80.0,232.0,236.8,1,1350,3023,2,1
96.0,232.0,236.8,1,1351,3005,25,1
72.0,240.0,236.8,0,1352,3023,2,1
80.0,240.0,236.8,1,1353,3004,2,1
80.0,248.0,236.8,0,1354,3003,21,1
72.0,160.0,240.0,1,1355,3023,154,1
88.0,160.0,240.0,0,1356,3023,154,1
56.0,168.0,240.0,1,1357,3024,154,1
64.0,168.0,240.0,0,1358,3023,283,1
72.0,168.0,240.0,1,1359,3024,25,1
80.0,168.0,240.0,1,1360,3024,154,1
48.0,176.0,240.0,1,1361,3024,154,1
56.0,184.0,240.0,1,1362,3024,154,1
104.0,184.0,240.0,1,1363,3024,26,1
56.0,200.0,240.0,1,1364,3023,25,1
72.0,200.0,240.0,0,1365,3023,25,1
96.0,200.0,240.0,1,1366,3024,26,1
104.0,200.0,240.0,1,1367,3023,26,1
48.0,208.0,240.0,0,1368,3023,154,1
56.0,208.0,240.0,1,1369,3023,2,1
88.0,208.0,240.0,0,1370,3023,25,1
96.0,208.0,240.0,0,1371,3022,2,1
112.0,208.0,240.0,1,1372,3023,154,1
56.0,216.0,240.0,0,1373,3023,25,1
64.0,216.0,240.0,1,1374,3023,2,1
112.0,216.0,240.0,1,1375,3024,25,1
64.0,224.0,240.0,1,1376,3023,25,1
88.0,224.0,240.0,1,1377,3023,25,1
104.0,224.0,240.0,1,1378,3024,25,1
64.0,232.0,240.0,1,1379,3024,154,1
72.0,232.0,240.0,1,1380,3024,25,1
80.0,232.0,240.0,1,1381,3023,2,1
72.0,240.0,240.0,1,1382,3024,2,1
72.0,248.0,240.0,1,1383,3024,21,1
64.0,160.0,243.20000000000002,1,1384,3024,1,1
72.0,160.0,243.20000000000002,1,1385,3024,25,1
80.0,160.0,243.20000000000002,0,1386,3023,154,1
88.0,160.0,243.20000000000002,1,1387,3023,154,1
56.0,168.0,243.20000000000002,1,1388,3024,192,1
64.0,168.0,243.20000000000002,1,1389,3023,1,1
88.0,168.0,243.20000000000002,1,1390,3024,26,1
112.0,168.0,243.20000000000002,1,1391,3024,154,1
48.0,176.0,243.20000000000002,1,1392,3024,154,1
64.0,176.0,243.20000000000002,1,1393,3024,26,1
56.0,184.0,243.20000000000002,1,1394,3024,26,1
104.0,184.0,243.20000000000002,1,1395,3024,26,1
56.0,200.0,243.20000000000002,1,1396,3024,25,1
64.0,200.0,243.20000000000002,1,1397,3024,2,1
72.0,200.0,243.20000000000002,1,1398,3024,25,1
96.0,200.0,243.20000000000002,1,1399,3023,2,1
112.0,200.0,243.20000000000002,1,1400,3024,154,1
48.0,208.0,243.20000000000002,1,1401,3024,192,1
56.0,208.0,243.20000000000002,1,1402,3024,194,1
64.0,208.0,243.20000000000002,1,1403,3024,1,1
72.0,208.0,243.20000000000002,1,1404,3024,2,1
88.0,208.0,243.20000000000002,0,1405,3023,2,1
96.0,208.0,243.20000000000002,1,1406,3023,222,1
112.0,208.0,243.20000000000002,1,1407,3024,25,1
48.0,216.0,243.20000000000002,1,1408,3024,2,1
56.0,216.0,243.20000000000002,0,1409,3023,2,1
64.0,216.0,243.20000000000002,1,1410,3024,283,1
72.0,216.0,243.20000000000002,1,1411,3024,194,1
96.0,216.0,243.20000000000002,1,1412,3024,1,1
104.0,216.0,243.20000000000002,1,1413,3024,194,1
112.0,216.0,243.20000000000002,1,1414,3024,2,1
64.0,224.0,243.20000000000002,1,1415,3023,2,1
88.0,224.0,243.20000000000002,1,1416,3024,2,1
96.0,224.0,243.20000000000002,1,1417,3023,2,1
64.0,232.0,243.20000000000002,1,1418,3023,25,1
80.0,232.0,243.20000000000002,1,1419,3023,25,1
64.0,160.0,246.4,0,1420,3023,1,1
72.0,160.0,246.4,1,1421,3024,25,1
80.0,160.0,246.4,0,1422,3001,154,1
96.0,160.0,246.4,1,1423,3004,154,1
56.0,168.0,246.4,1,1424,3024,25,1
72.0,168.0,246.4,1,1425,3005,26,1
96.0,168.0,246.4,1,1426,3005,26,1
104.0,168.0,246.4,1,1427,3004,154,1
48.0,184.0,246.4,1,1428,3001,154,1
96.0,176.0,246.4,0,1429,3004,26,1
104.0,176.0,246.4,0,1430,3003,154,1
48.0,192.0,246.4,0,1431,3004,154,1
56.0,192.0,246.4,0,1432,3004,2,1
64.0,192.0,246.4,1,1433,3005,26,1
72.0,192.0,246.4,0,1434,3003,2,1
88.0,192.0,246.4,1,1435,3005,26,1
96.0,192.0,246.4,0,1436,3004,194,1
104.0,192.0,246.4,0,1437,3004,2,1
112.0,192.0,246.4,1,1438,3024,154,1
120.0,192.0,246.4,0,1439,3004,154,1
64.0,200.0,246.4,1,1440,3024,194,1
88.0,200.0,246.4,1,1441,3024,25,1
112.0,200.0,246.4,1,1442,3005,25,1
48.0,208.0,246.4,1,1443,3024,25,1
56.0,208.0,246.4,1,1444,3024,194,1
64.0,208.0,246.4,1,1445,3024,2,1
72.0,208.0,246.4,0,1446,3023,222,1
80.0,208.0,246.4,0,1447,3023,25,1
88.0,208.0,246.4,1,1448,3024,2,1
96.0,208.0,246.4,1,1449,3023,2,1
112.0,208.0,246.4,1,1450,3005,2,1
48.0,216.0,246.4,1,1451,3024,2,1
56.0,216.0,246.4,0,1452,3023,283,1
64.0,216.0,246.4,1,1453,3024,283,1
88.0,216.0,246.4,1,1454,3005,194,1
96.0,216.0,246.4,1,1455,3005,283,1
104.0,216.0,246.4,0,1456,3004,1,1
112.0,216.0,246.4,1,1457,3024,2,1
64.0,224.0,246.4,1,1458,3024,2,1
72.0,224.0,246.4,1,1459,3024,194,1
80.0,224.0,246.4,1,1460,3023,2,1
96.0,224.0,246.4,1,1461,3024,194,1
64.0,232.0,246.4,1,1462,3005,2,1
72.0,232.0,246.4,1,1463,3024,192,1
80.0,232.0,246.4,1,1464,3004,154,1
96.0,232.0,246.4,1,1465,3005,25,1
80.0,248.0,246.4,0,1466,3022,21,1
56.0,160.0,249.60000000000002,1,1467,3024,2,1
64.0,160.0,249.60000000000002,1,1468,3024,283,1
72.0,160.0,249.60000000000002,1,1469,3024,25,1
56.0,168.0,249.60000000000002,1,1470,3023,25,1
120.0,184.0,249.60000000000002,1,1471,3024,154,1
112.0,192.0,249.60000000000002,1,1472,3024,26,1
64.0,200.0,249.60000000000002,1,1473,3024,2,1
88.0,200.0,249.60000000000002,1,1474,3024,2,1
48.0,208.0,249.60000000000002,1,1475,3023,2,1
64.0,208.0,249.60000000000002,1,1476,3024,1,1
72.0,208.0,249.60000000000002,1,1477,3024,222,1
80.0,208.0,249.60000000000002,1,1478,3024,25,1
88.0,208.0,249.60000000000002,1,1479,3024,194,1
96.0,208.0,249.60000000000002,1,1480,3024,1,1
104.0,208.0,249.60000000000002,1,1481,3024,151,1
48.0,216.0,249.60000000000002,1,1482,3024,283,1
56.0,216.0,249.60000000000002,0,1483,3023,1,1
64.0,216.0,249.60000000000002,0,1484,3023,283,1
72.0,216.0,249.60000000000002,1,1485,3024,1,1
80.0,216.0,249.60000000000002,1,1486,3024,2,1
112.0,216.0,249.60000000000002,0,1487,3023,1,1
72.0,224.0,249.60000000000002,1,1488,3024,194,1
80.0,224.0,249.60000000000002,1,1489,3024,25,1
88.0,224.0,249.60000000000002,1,1490,3024,194,1
96.0,224.0,249.60000000000002,1,1491,3024,151,1
72.0,232.0,249.60000000000002,1,1492,3024,25,1
56.0,160.0,252.8,0,1493,3023,154,1
64.0,160.0,252.8,0,1494,3023,25,1
72.0,160.0,252.8,1,1495,3024,192,1
48.0,168.0,252.8,1,1496,3024,154,1
120.0,184.0,252.8,1,1497,3024,154,1
112.0,192.0,252.8,1,1498,3024,26,1
64.0,200.0,252.8,1,1499,3024,194,1
88.0,200.0,252.8,1,1500,3024,2,1
48.0,208.0,252.8,1,1501,3024,2,1
56.0,208.0,252.8,1,1502,3024,283,1
64.0,208.0,252.8,1,1503,3024,1,1
72.0,208.0,252.8,1,1504,3024,283,1
80.0,208.0,252.8,0,1505,3023,2,1
88.0,208.0,252.8,1,1506,3024,194,1
96.0,208.0,252.8,1,1507,3024,1,1
104.0,208.0,252.8,1,1508,3024,283,1
48.0,216.0,252.8,0,1509,3022,1,1
64.0,216.0,252.8,1,1510,3024,2,1
72.0,216.0,252.8,1,1511,3024,1,1
112.0,216.0,252.8,0,1512,3023,1,1
64.0,224.0,252.8,1,1513,3024,283,1
72.0,224.0,252.8,1,1514,3024,222,1
80.0,224.0,252.8,1,1515,3024,25,1
88.0,224.0,252.8,1,1516,3024,222,1
96.0,224.0,252.8,1,1517,3024,151,1
56.0,232.0,252.8,1,1518,3024,1,1
72.0,232.0,252.8,1,1519,3024,25,1
104.0,232.0,252.8,1,1520,3024,1,1
56.0,160.0,256.0,0,1521,3004,154,1
64.0,160.0,256.0,0,1522,3003,154,1
80.0,160.0,256.0,0,1523,3003,154,1
96.0,160.0,256.0,1,1524,3004,154,1
48.0,168.0,256.0,0,1525,3004,154,1
96.0,168.0,256.0,1,1526,3005,26,1
104.0,168.0,256.0,0,1527,3003,154,1
56.0,176.0,256.0,0,1528,3010,2,1
64.0,176.0,256.0,0,1529,3010,194,1
72.0,176.0,256.0,1,1530,3005,26,1
80.0,176.0,256.0,0,1531,3004,26,1
88.0,176.0,256.0,1,1532,3004,26,1
48.0,184.0,256.0,0,1533,3004,154,1
72.0,184.0,256.0,0,1534,3004,26,1
88.0,184.0,256.0,0,1535,3003,26,1
104.0,184.0,256.0,1,1536,3005,26,1
112.0,184.0,256.0,0,1537,3003,154,1
80.0,192.0,256.0,0,1538,3004,26,1
104.0,192.0,256.0,0,1539,3004,2,1
48.0,200.0,256.0,1,1540,3005,154,1
72.0,200.0,256.0,1,1541,3024,2,1
88.0,200.0,256.0,1,1542,3024,2,1
96.0,200.0,256.0,1,1543,3024,194,1
112.0,200.0,256.0,1,1544,3005,25,1
120.0,200.0,256.0,1,1545,3005,154,1
48.0,208.0,256.0,1,1546,3024,2,1
56.0,208.0,256.0,1,1547,3024,283,1
64.0,208.0,256.0,1,1548,3024,1,1
72.0,208.0,256.0,1,1549,3024,283,1
80.0,208.0,256.0,0,1550,3023,2,1
88.0,208.0,256.0,1,1551,3024,194,1
96.0,208.0,256.0,1,1552,3024,1,1
104.0,208.0,256.0,1,1553,3024,283,1
112.0,208.0,256.0,1,1554,3005,2,1
48.0,216.0,256.0,0,1555,3023,1,1
56.0,216.0,256.0,1,1556,3005,1,1
64.0,216.0,256.0,0,1557,3023,2,1
72.0,216.0,256.0,1,1558,3024,1,1
88.0,216.0,256.0,1,1559,3005,194,1
96.0,216.0,256.0,1,1560,3005,283,1
104.0,216.0,256.0,0,1561,3022,1,1
56.0,224.0,256.0,0,1562,3023,1,1
72.0,224.0,256.0,1,1563,3024,222,1
80.0,224.0,256.0,1,1564,3024,25,1
88.0,224.0,256.0,1,1565,3024,194,1
96.0,224.0,256.0,1,1566,3024,2,1
64.0,232.0,256.0,1,1567,3024,283,1
72.0,232.0,256.0,1,1568,3024,25,1
80.0,232.0,256.0,1,1569,3004,154,1
96.0,232.0,256.0,1,1570,3024,37,1
104.0,232.0,256.0,1,1571,3024,1,1
72.0,200.0,259.2,1,1572,3024,194,1
88.0,200.0,259.2,1,1573,3024,2,1
96.0,200.0,259.2,1,1574,3024,194,1
48.0,208.0,259.2,1,1575,3024,2,1
56.0,208.0,259.2,1,1576,3024,151,1
64.0,208.0,259.2,0,1577,3023,283,1
72.0,208.0,259.2,1,1578,3024,283,1
80.0,208.0,259.2,1,1579,3024,25,1
88.0,208.0,259.2,1,1580,3024,222,1
96.0,208.0,259.2,1,1581,3024,283,1
104.0,208.0,259.2,1,1582,3024,151,1
48.0,216.0,259.2,1,1583,3024,283,1
72.0,216.0,259.2,1,1584,3024,1,1
80.0,216.0,259.2,0,1585,3023,25,1
104.0,216.0,259.2,1,1586,3024,1,1
112.0,216.0,259.2,1,1587,3024,283,1
48.0,224.0,259.2,1,1588,3024,1,1
56.0,224.0,259.2,0,1589,3023,1,1
64.0,224.0,259.2,0,1590,3023,2,1
72.0,224.0,259.2,1,1591,3024,222,1
88.0,224.0,259.2,1,1592,3023,194,1
104.0,224.0,259.2,0,1593,3023,1,1
112.0,224.0,259.2,1,1594,3024,1,1
72.0,232.0,259.2,1,1595,3024,192,1
96.0,232.0,259.2,1,1596,3024,25,1
72.0,200.0,262.40000000000003,1,1597,3024,2,1
88.0,200.0,262.40000000000003,1,1598,3024,25,1
96.0,200.0,262.40000000000003,1,1599,3024,2,1
48.0,208.0,262.40000000000003,1,1600,3024,25,1
56.0,208.0,262.40000000000003,1,1601,3023,2,1
72.0,208.0,262.40000000000003,1,1602,3024,194,1
80.0,208.0,262.40000000000003,0,1603,3023,25,1
88.0,208.0,262.40000000000003,1,1604,3024,2,1
96.0,208.0,262.40000000000003,1,1605,3024,283,1
104.0,208.0,262.40000000000003,1,1606,3024,2,1
48.0,216.0,262.40000000000003,1,1607,3024,2,1
64.0,216.0,262.40000000000003,1,1608,3024,151,1
72.0,216.0,262.40000000000003,1,1609,3024,222,1
104.0,216.0,262.40000000000003,1,1610,3023,283,1
56.0,224.0,262.40000000000003,1,1611,3024,222,1
64.0,224.0,262.40000000000003,1,1612,3024,194,1
72.0,224.0,262.40000000000003,1,1613,3023,2,1
88.0,224.0,262.40000000000003,1,1614,3024,2,1
96.0,224.0,262.40000000000003,1,1615,3024,222,1
104.0,224.0,262.40000000000003,0,1616,3023,2,1
112.0,224.0,262.40000000000003,1,1617,3024,283,1
64.0,232.0,262.40000000000003,1,1618,3024,37,1
72.0,232.0,262.40000000000003,1,1619,3024,154,1
96.0,232.0,262.40000000000003,1,1620,3024,25,1
56.0,160.0,265.6,1,1621,3024,154,1
64.0,160.0,265.6,1,1622,3004,154,1
80.0,160.0,265.6,0,1623,3003,154,1
96.0,160.0,265.6,0,1624,3003,154,1
48.0,168.0,265.6,0,1625,3003,154,1
64.0,168.0,265.6,1,1626,3024,26,1
72.0,168.0,265.6,0,1627,3004,26,1
112.0,168.0,265.6,0,1628,3004,154,1
64.0,176.0,265.6,0,1629,3004,26,1
80.0,176.0,265.6,1,1630,3004,26,1
96.0,176.0,265.6,1,1631,3004,26,1
48.0,184.0,265.6,0,1632,3003,154,1
72.0,184.0,265.6,1,1633,3004,26,1
88.0,184.0,265.6,1,1634,3010,154,1
120.0,184.0,265.6,0,1635,3004,154,1
64.0,192.0,265.6,1,1636,3004,26,1
80.0,192.0,265.6,0,1637,3003,26,1
96.0,192.0,265.6,1,1638,3004,26,1
112.0,192.0,265.6,1,1639,3024,26,1
48.0,200.0,265.6,1,1640,3005,154,1
56.0,200.0,265.6,1,1641,3023,25,1
72.0,200.0,265.6,1,1642,3024,25,1
96.0,200.0,265.6,1,1643,3023,25,1
112.0,200.0,265.6,0,1644,3023,25,1
120.0,200.0,265.6,1,1645,3005,154,1
48.0,208.0,265.6,1,1646,3024,25,1
56.0,208.0,265.6,0,1647,3023,2,1
64.0,208.0,265.6,1,1648,3024,222,1
72.0,208.0,265.6,1,1649,3024,2,1
80.0,208.0,265.6,0,1650,3004,26,1
88.0,208.0,265.6,1,1651,3024,25,1
96.0,208.0,265.6,1,1652,3023,222,1
120.0,208.0,265.6,1,1653,3024,154,1
48.0,216.0,265.6,1,1654,3024,2,1
64.0,216.0,265.6,1,1655,3024,283,1
72.0,216.0,265.6,1,1656,3024,194,1
88.0,216.0,265.6,1,1657,3024,2,1
96.0,216.0,265.6,1,1658,3024,1,1
104.0,216.0,265.6,1,1659,3023,2,1
48.0,224.0,265.6,1,1660,3005,2,1
56.0,224.0,265.6,0,1661,3023,2,1
64.0,224.0,265.6,1,1662,3024,222,1
72.0,224.0,265.6,1,1663,3024,2,1
80.0,224.0,265.6,1,1664,3005,26,1
88.0,224.0,265.6,1,1665,3024,25,1
96.0,224.0,265.6,1,1666,3023,194,1
112.0,224.0,265.6,1,1667,3005,2,1
64.0,232.0,265.6,1,1668,3024,25,1
72.0,232.0,265.6,1,1669,3004,154,1
88.0,232.0,265.6,1,1670,3005,154,1
96.0,232.0,265.6,1,1671,3024,25,1
104.0,232.0,265.6,1,1672,3024,2,1
56.0,160.0,268.8,1,1673,3024,154,1
64.0,168.0,268.8,1,1674,3024,154,1
112.0,192.0,268.8,0,1675,3023,154,1
56.0,200.0,268.8,0,1676,3023,25,1
64.0,200.0,268.8,0,1677,3023,2,1
72.0,200.0,268.8,0,1678,3710,25,1
96.0,200.0,268.8,1,1679,3024,26,1
104.0,200.0,268.8,0,1680,3710,2,1
48.0,208.0,268.8,1,1681,3024,154,1
